game,mechanism,model,player,label,share_pct,group_count
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,6.6667,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,6.6667,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,100.0000,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,54.5455,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,24.2424,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,6.0606,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,3.0303,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,3.0303,33
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Individual utility maximization,100.0000,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic equilibrium focus,70.0000,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic influence,10.0000,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Trust evaluation,10.0000,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Uncertainty evaluation,6.6667,30
PublicGoods,Reputation,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Multidimensional reasoning,6.6667,30
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,93.3333,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,86.6667,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,68.8889,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,26.6667,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,24.4444,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,22.2222,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,4.4444,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,93.3333,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,82.2222,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,73.3333,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,31.1111,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,20.0000,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,8.8889,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,6.6667,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,93.3333,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,68.8889,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,57.7778,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,37.7778,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,24.4444,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Social norm conformity,2.2222,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,2.2222,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,2.2222,45
PublicGoods,Reputation,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Rule misunderstanding,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,86.6667,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,84.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Uncertainty evaluation,51.1111,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Trust evaluation,40.0000,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,17.7778,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,15.5556,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,13.3333,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Reciprocity,6.6667,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,4.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social norm conformity,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,95.5556,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,91.1111,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,28.8889,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,24.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,22.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,15.5556,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Reciprocity,8.8889,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,4.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Social welfare maximization,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Competitiveness,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategy legibility,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic equilibrium focus,93.3333,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Individual utility maximization,91.1111,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Trust evaluation,28.8889,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Strategic influence,24.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Uncertainty evaluation,17.7778,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Multidimensional reasoning,15.5556,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Reciprocity,6.6667,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Risk aversion,4.4444,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social welfare maximization,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Competitiveness,2.2222,45
PublicGoods,ReputationFirstOrder,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P3,Social norm conformity,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,88.8889,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,75.5556,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Uncertainty evaluation,53.3333,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Trust evaluation,46.6667,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic influence,42.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Multidimensional reasoning,20.0000,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Reciprocity,8.8889,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social welfare maximization,8.8889,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,8.8889,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Social norm conformity,4.4444,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategy legibility,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Individual utility maximization,97.7778,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic equilibrium focus,82.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Strategic influence,55.5556,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Trust evaluation,53.3333,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Uncertainty evaluation,51.1111,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Multidimensional reasoning,17.7778,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Risk aversion,8.8889,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Reciprocity,4.4444,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P2,Social welfare maximization,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Individual utility maximization,95.5556,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic equilibrium focus,82.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Uncertainty evaluation,53.3333,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategic influence,46.6667,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Trust evaluation,40.0000,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Multidimensional reasoning,15.5556,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Risk aversion,6.6667,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Reciprocity,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social norm conformity,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Social welfare maximization,2.2222,45
PublicGoods,ReputationFirstOrder,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P3,Strategy legibility,2.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Individual utility maximization,80.0000,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Uncertainty evaluation,73.3333,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic influence,55.5556,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Risk aversion,51.1111,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Strategic equilibrium focus,35.5556,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Multidimensional reasoning,22.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Trust evaluation,13.3333,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Exploration-exploitation trade-off,11.1111,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Reciprocity,2.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P1,Social norm conformity,2.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Individual utility maximization,77.7778,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Uncertainty evaluation,75.5556,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic influence,60.0000,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Risk aversion,51.1111,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Strategic equilibrium focus,37.7778,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Multidimensional reasoning,24.4444,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Exploration-exploitation trade-off,8.8889,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Trust evaluation,6.6667,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P2,Social norm conformity,2.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Uncertainty evaluation,77.7778,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Individual utility maximization,77.7778,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic influence,53.3333,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Risk aversion,46.6667,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategic equilibrium focus,42.2222,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Trust evaluation,13.3333,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Exploration-exploitation trade-off,11.1111,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Multidimensional reasoning,11.1111,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Reciprocity,4.4444,45
PublicGoods,ReputationFirstOrder,openai/gpt-4o-2024-05-13,openai/gpt-4o-2024-05-13(CoT)#P3,Strategy legibility,4.4444,45
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Individual utility maximization,90.9091,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic equilibrium focus,63.6364,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Trust evaluation,31.8182,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategic influence,27.2727,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Uncertainty evaluation,13.6364,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Strategy legibility,4.5455,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P1,Multidimensional reasoning,4.5455,22
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Individual utility maximization,100.0000,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic equilibrium focus,76.1905,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Strategic influence,23.8095,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Uncertainty evaluation,14.2857,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Trust evaluation,9.5238,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Multidimensional reasoning,4.7619,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P2,Risk aversion,4.7619,21
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Individual utility maximization,100.0000,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic equilibrium focus,78.2609,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Strategic influence,4.3478,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Uncertainty evaluation,4.3478,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Risk aversion,4.3478,23
PublicGoods,ReputationFirstOrder,openai/gpt-5.2,openai/gpt-5.2(CoT)#P3,Multidimensional reasoning,4.3478,23
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Individual utility maximization,97.7778,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic equilibrium focus,84.4444,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Strategic influence,53.3333,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Multidimensional reasoning,26.6667,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Uncertainty evaluation,17.7778,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Risk aversion,8.8889,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P1,Trust evaluation,6.6667,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Individual utility maximization,100.0000,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic equilibrium focus,84.4444,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Strategic influence,62.2222,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Multidimensional reasoning,22.2222,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Uncertainty evaluation,20.0000,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Trust evaluation,11.1111,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P2,Risk aversion,6.6667,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Individual utility maximization,95.5556,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic equilibrium focus,82.2222,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategic influence,73.3333,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Multidimensional reasoning,33.3333,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Uncertainty evaluation,24.4444,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Risk aversion,8.8889,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Trust evaluation,6.6667,45
PublicGoods,ReputationFirstOrder,qwen/qwen3-30b-a3b-instruct-2507,qwen/qwen3-30b-a3b-instruct-2507(CoT)#P3,Strategy legibility,2.2222,45
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic equilibrium focus,100.0000,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Individual utility maximization,50.0000,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Risk aversion,11.1111,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Social welfare maximization,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Strategic influence,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Multidimensional reasoning,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P1,Inequity aversion,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic equilibrium focus,100.0000,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Individual utility maximization,61.1111,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Trust evaluation,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Strategic influence,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Multidimensional reasoning,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Risk aversion,5.5556,18
TravellersDilemma,Contracting,anthropic/claude-sonnet-4.5,anthropic/claude-sonnet-4.5(CoT)#P2,Uncertainty evaluation,5.5556,18
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Strategic equilibrium focus,100.0000,16
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Individual utility maximization,68.7500,16
TravellersDilemma,Contracting,google/gemini-3-flash-preview,google/gemini-3-flash-preview(CoT)#P1,Risk aversion,25.0000,16
